name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M519T323_neg	3.626442703	3.467911495	3.370521265	5.068562752	5.230239257	5.438851549	5.995506704	2.044042033	2.179253366	2.851853243	2.426692093	2.367310979	3.028022408
M624T265_neg	0.344684743	0.092197431	0.118718612	0.16158805	0.045214487	0.116236478	0.113979363	0.496640513	0.660627103	0.977915156	0.525440499	1.65031724	0.428597558
M600T48_neg	0.822209552	1.291783323	0.847220704	0.375531279	1.631383727	0.894851206	0.846365746	1.676308659	1.716272715	1.73097723	2.395072254	1.85794513	3.344468504
M165T162_neg	1.716000963	1.35531871	0.987635587	1.516389803	1.413873089	0.858316869	1.059790561	4.998661523	4.192535524	2.644547859	1.995541637	3.294326389	1.348831789
M350T53_neg	2.70004436	3.246274861	2.768684979	2.013498268	2.139389511	2.537709611	2.215755413	1.27269411	1.290502513	1.119806259	1.094009972	2.476350896	1.961427179
M300T46_neg	1.258153499	1.205404029	0.943865838	2.002687393	1.549517533	0.91239375	1.914484344	4.641225643	3.278281232	1.847893819	3.067418799	3.364409428	2.419960074
M151T776_neg	29.96696483	38.22928301	24.16055246	28.16279466	17.0307921	18.23594226	26.83351618	50.9900291	22.73222727	65.11372952	16.95387762	27.1278372	68.5550445
M561T345_neg	0.988818909	0.565611514	1.239544645	0.468516404	0.755805726	1.721118153	2.022538691	0.215743212	0.182958539	0.160353977	0.804893622	0.163381077	1.850544902
M295T501_neg	3.01508831	4.101959777	5.121143788	1.916629206	1.419230591	2.788001187	2.867597341	3.906668427	0.996601334	3.748535151	0.804756754	2.80438405	0.96182294
M263T239_neg	4.77188975	5.121803399	5.207182548	4.828311831	5.580445319	6.57495975	5.848220761	2.351677072	2.645623988	3.311108382	2.935598198	4.7765275	3.495932317
M240T244_neg	0.885960219	0.791830748	0.872197658	0.26050716	0.514195835	0.363292573	1.038398045	5.003187185	4.86884662	1.032801933	1.620756349	2.257352638	1.586069724
M358T248_neg	1.475470258	1.709367394	1.969746848	1.244164626	1.567186877	1.745685932	1.680914178	1.45268264	1.923926903	2.013241936	2.093895184	1.339922491	2.26097856
M201T86_neg	3.281193955	3.46019005	4.212897288	3.451513604	3.398318435	3.932920963	4.740653949	334.3896547	343.1641636	3.705668417	279.7760448	2.472771167	395.8322641
M347T260_neg	5.191466324	6.446139901	5.541568043	1.20254655	2.362411489	5.435462532	5.892025138	1.998491215	2.522438638	1.499781721	2.718348523	0.856399458	2.786797145
M627T54_neg	1.041288408	0.582646079	1.185902543	1.414081517	1.819058405	1.335695415	1.479635211	0.616489835	0.773928619	0.923962187	0.306032803	0.906084605	0.671074399
M613T285_neg	0.185977933	0.113628358	0.851655926	0.123020445	0.162078682	0.134525801	0.158588565	1.887427229	1.587744326	0.63945091	1.843092115	0.280813832	2.259867176
M182T50_neg	0.946298163	0.95867653	0.845356255	0.948793169	1.043186253	0.910279905	1.114656759	1.690609093	1.257700414	1.368316557	1.619444064	1.416143782	2.091472651
M186T257_neg	0.161757098	0.168623902	0.144724673	0.051496224	0.019353407	0.124388549	0.059784356	0.710706139	0.883414595	1.180373386	1.534836323	0.713061329	0.062233197
M431T78_neg	1.731711692	1.843935525	2.241096799	1.728289667	2.091240004	2.791634758	2.786170973	1.371160699	1.717949087	1.727582751	0.657899556	1.977891738	1.038118949
M486T254_neg	1.214442292	1.660462684	1.254305836	1.638534773	1.273797377	1.34828254	1.921746979	1.514973316	2.110889237	1.604771964	1.702967572	2.989659687	2.390099033
M526T278_neg	0.246491493	0.108997582	0.321366986	0.151498864	0.258046372	0.140011591	0.126219962	0.234775843	0.940506856	1.214115941	0.849726737	1.292008324	0.532636524
M554T364_neg	2.524338995	1.499148969	3.286995833	1.18064422	3.418555776	0.614206443	0.806654997	5.82196545	8.410731227	96.34250704	6.209040275	67.30370265	6.696974572
M357T333_neg	1.004593503	0.29372302	1.740121175	0.064004588	0.086207669	0.091631148	0.039137279	1.337720861	1.489872277	1.856625963	2.641348886	1.445375935	3.373802891
M570T332_neg	0.20909531	0.114311086	0.459061358	0.150278944	6.768292064	0.28814482	0.40635637	0.473152177	1.023414048	30.95985201	2.689976099	32.12931808	1.709992628
M590T311_neg	3.48536273	2.816527148	4.247952275	2.465676706	7.264233916	11.49482402	0.676106962	0.167557801	0.01188952	0	2.408743007	0.161106569	1.519205406
M377T239_neg	2.754468766	2.941954742	3.260442562	1.403209618	3.959599606	4.097657895	4.752014619	2.250906358	3.162774343	2.825167198	3.473737291	4.755989373	3.683094605
M243T51_neg	7.973891083	9.255541472	8.798445597	10.97037168	9.685927552	9.464578396	9.935976875	6.356838959	8.510520644	5.722277467	7.081785693	7.570503775	9.806387163
M475T335_neg	11.18286318	8.739747493	4.77269943	2.670712466	0.512616946	7.301612934	4.807178374	2.726007017	2.409520599	2.091781293	0.118832618	2.113074411	1.34508094
M441T257_neg	2.156969449	1.144757598	1.950446524	1.247516456	1.186508748	2.832616627	2.615274785	0.753606964	0.739008606	0.480963654	0.79026888	0.269467363	1.619733046
M333T83_neg	0.617404758	0.429454977	0.664773766	0.763363963	1.063722519	1.195377159	1.545567471	0.320574088	0.466388452	2.671790241	0.479594895	2.529025467	0.514666161
M235T344_neg	1.517071352	1.753342391	1.181265349	1.303908989	1.428572146	1.827904342	2.467391142	0.555789998	0.776201521	0.678262244	0.880932268	0.110380078	1.034309541
M283T91_neg	0.993331118	1.255506637	1.220035758	2.954017227	1.540217664	1.604200582	1.489804425	0.737655315	0.753123776	1.040888545	1.002874192	0.848794809	0.988551002
M698T263_neg	0.923461642	1.350945974	1.456999954	0.9404646	1.205663377	1.36555856	2.004879344	1.936950807	2.470447278	6.151579821	1.334291125	3.282018774	4.256612172
M596T391_neg	0.442584707	0.750222361	0.452719289	0.913005269	0.772989256	0.927495596	0.821340069	0.335828377	0.283446807	0.342814586	0.511719399	0.085585406	0.435368502
M400T255_neg	7.381310912	8.043298969	8.652250507	9.730448042	9.809882734	8.75594987	9.12312798	5.332917015	5.341915592	6.281938309	3.904872621	7.933350818	5.834033433
M580T398_neg	0.436601224	0.527635019	0.543853068	0.932510768	0.801550125	0.567323994	0.722871312	0.444082591	0.668796285	2.787621923	0.87945498	4.121339988	0.905461689
M313T51_neg	4.885630031	5.114867737	5.41476898	4.036849666	5.627168084	6.334953595	5.573186177	2.258907542	2.643070366	3.745545508	1.996315933	3.328544735	3.488185293
M436T287_neg	6.716265739	9.415115783	5.865015597	8.996901675	12.17374521	12.22933129	13.76825685	5.907197861	4.79149469	6.421137855	3.417120306	6.475669952	4.428063177
M649T356_neg	4.801903559	5.41877221	4.083979912	2.198353943	0.393105664	2.451859112	1.753696924	1.24685784	1.49951529	1.154537316	0.224731903	0.084512256	1.705440382
M116T51_neg	70.56452764	60.30382463	61.14168432	114.6015828	73.61857254	36.8691978	80.00193846	152.2306465	190.9548692	133.7522	163.8390683	93.31684262	95.60177625
M604T269_neg	0.713878665	1.799835936	1.912316267	4.742361154	2.442549012	1.140209168	2.818907531	0.85614767	0.672139843	0.324291896	1.130528216	0.831812874	1.39637106
M530T285_neg	1.439586923	0.750104558	2.455490217	1.619350099	7.746383661	0.653195553	1.132792336	2.119005859	1.951548641	15.01626246	4.440738209	11.60299301	4.293187609
M475T254_neg	2.199786205	3.146428256	2.874763138	2.5237776	0.488615413	2.650539458	0.964407955	0.51136334	0.946368801	0.557372947	0.362487668	0.195673411	1.843996803
M211T47_neg	7.270006124	8.219527775	7.705436416	8.152799994	10.62879215	11.62911548	9.441041825	7.350588474	7.195770708	5.951150485	5.204611609	3.314829821	8.137775223
M457T304_neg	4.050897319	4.57857679	3.93457357	2.820985259	5.172014027	5.089313042	5.37562662	2.714896375	2.961144617	2.17327483	2.703145108	1.215711696	4.379451972
M253T247_neg	5.47005213	6.797754749	7.425564937	4.774326922	2.283844328	5.252494443	2.937553904	1.333809151	2.508254969	0.987076385	1.420229848	0.666456907	6.204375677
M536T471_neg	0.594134185	0.318737062	0.61336323	0.374605954	0.814080546	0.3761684	0.696251489	0.361870658	0.745648276	2.535857483	0.891105453	2.559873967	0.713018024
M714T378_2_neg	0.81158169	0.707302138	0.527134009	1.573939613	0.306135921	0.447776818	0.70876509	1.123791235	1.433716559	1.071789884	1.038309923	0.836822447	1.002720465
M683T245_neg	1.35805865	1.276644322	1.262817191	2.78210885	0.338619234	0.974333758	0.446354398	0.192859635	0.150072651	0.465141672	0.171900572	0.188238701	0.364837388
M371T40_neg	2.012560107	2.700792975	2.549602637	1.410268903	1.377551455	2.276126207	0.434293939	8.955190651	8.589325095	2.47903134	1.802223124	7.26426529	2.376503662
M784T441_neg	3.336743803	7.811190328	9.546121366	10.77447294	21.80370699	15.19582105	20.08701193	0.07484764	0.09246506	0.390838094	10.98695007	0.048479306	6.369128267
M566T656_neg	0	0.010413315	0	0.02858377	0	0	0.02088776	0.389845781	0.309282012	1.061358552	0.100602426	5.22177206	0.162945415
M423T278_neg	21.04434825	19.89487086	24.98672176	63.44577276	40.48978744	26.33229153	34.86545973	11.19326665	12.00117854	12.40499191	16.41323073	12.00929518	21.11117543
M101T52_neg	7.301982369	8.211097677	8.014387748	8.379606604	7.787919429	7.652352529	8.435548461	9.167664298	12.69149015	13.40266621	7.99073981	9.258525188	11.3552331
M154T51_neg	6.976241789	6.933537668	4.587219327	8.043360777	6.403926044	5.447858419	5.787071774	7.155531527	8.887897225	30.1159566	6.292091865	32.85307022	7.738637035
M433T43_neg	1.519053033	1.585897234	1.806113056	2.258034673	1.132965569	1.003559576	1.030938148	3.860564223	2.872600809	2.851920374	1.964023772	1.638074354	2.286688905
M174T49_neg	5.318650097	8.40418182	7.277016498	6.576893821	12.22401785	13.38033649	14.72512062	13.03957521	22.7934781	15.37895881	8.960405104	11.21329369	12.44694594
M587T242_neg	2.312586405	2.588675014	2.885969148	2.547891084	2.499355509	2.894654605	2.790013947	1.585588416	1.332267268	1.950893971	0.226680682	2.541339653	0.319284473
M253T300_neg	3.809189896	3.826081598	3.566185592	3.478382639	3.557473634	3.633576569	3.918536806	2.968967622	2.692402766	2.736090557	2.758664446	2.553448298	2.735791499
M347T231_neg	1.83830887	1.796870337	1.684400357	0.654510873	1.172628185	2.069310522	2.247368474	0.776160168	0.890224739	1.099665425	0.798199851	0.739996245	1.261942555
M111T75_neg	0.881274376	1.41127488	1.061246287	1.644746685	1.681560285	1.115294322	2.391975296	1.592720342	1.594407382	2.159110501	1.468552499	1.879172203	1.444541277
M581T705_neg	0.404635734	0.157230836	0.161573193	0.46652132	0.052105589	0.056406079	0.02691827	0.689451823	0.688252947	0.637953612	0.014207201	1.718450312	0.025345286
M252T465_neg	4.755098364	5.10560197	4.468576483	5.319625947	4.228829759	4.304018684	4.835183041	5.309678036	5.159397488	4.603191771	3.000210383	4.626992456	4.684841753
M315T398_neg	0.068255431	0.044709138	0.100906899	0	0.546352075	0.125161064	0.695146045	0.319987834	0.59100828	4.46119034	0.454996484	4.313626124	0.349205274
M230T53_neg	4.781575633	5.397755137	4.90656635	4.930196718	4.652614291	4.519449061	4.543452484	4.170848718	3.545109445	2.911204986	2.915113184	2.747777341	5.500499875
M403T309_neg	8.545502112	9.646780737	9.195396763	13.02687154	13.65883689	14.35820208	13.92021731	6.029531614	5.505617081	5.617897527	5.316112416	16.08326051	7.251048705
M632T48_neg	0.128489364	0.319142512	0.223031312	0.173800165	0.173994952	0.263071947	0.135746948	0.352382825	0.359564884	0.934220864	0.314646922	1.229559699	0.40435977
M348T220_neg	7.155672826	7.140580764	4.950348909	1.297220318	1.849781757	3.337246975	1.776032073	14.20149972	20.15845856	16.50774928	3.894800848	35.58265854	1.743493683
M352T308_neg	1.236237462	0.643428584	1.764097639	0.058724081	0.202630611	0.017334736	0.068747983	1.920698971	1.867135416	1.588351987	1.737390245	1.383485648	2.759572575
M276T48_neg	2.738157279	3.142125538	2.835473377	2.168792167	2.007577532	2.606210868	2.489948259	2.993496274	2.610919365	2.075457505	1.423808168	0.510660593	2.322495358
M414T258_neg	7.292560342	8.674836474	9.727063891	7.122969302	8.225850649	9.155552527	8.79262378	5.611578504	6.815391885	8.800202248	5.540573784	7.593976176	6.502148501
M437T719_neg	0.61795528	1.19088342	1.156842777	2.015020165	0.833174717	0.987523325	1.332082441	1.068402534	1.774297146	3.923724113	0.822093482	4.219723946	1.108923129
M137T49_neg	4.675212065	6.141784735	5.472120995	4.96906203	3.545860538	4.963803336	6.688648431	6.586294742	7.134729831	4.161571396	2.227857054	3.562783702	3.38623349
M495T220_neg	3.738094108	3.648068548	2.481414606	0.648766286	0.981032807	1.580681765	0.084918198	7.637058762	10.98908152	8.666601693	2.019696334	18.53889185	0.229536866
M653T276_neg	6.147150396	7.275288291	7.384588783	8.122484163	1.563777715	0.935439003	1.545181002	1.647193951	2.254535025	2.524763932	1.283582929	2.528156078	1.669836615
M445T762_neg	9.591778053	9.215173275	9.056441302	20.31194686	13.77585206	18.38696018	13.76826724	3.018202353	4.607631542	4.35519532	6.055830812	9.968790392	7.284656488
M208T54_neg	0.392350741	0.5467663	0.420712515	0.289194603	0.184888346	0.941485236	0.186474346	0.635147048	0.632813942	0.945294685	0.674544157	0.75944124	0.747513339
M675T774_neg	1.027374092	1.113386376	1.844725438	1.269221328	0.738519117	1.200643141	1.480436594	1.311084238	1.248553557	0.821616162	1.07667923	1.743375451	1.622298168
M510T443_neg	1.773835506	1.035605507	2.754971619	0.881499852	1.162699933	0.306076117	1.073473449	1.654095868	2.148444678	2.21259359	2.900415001	2.472440312	2.99516322
M123T47_neg	1.473247416	2.174654771	1.192050535	1.254303061	1.571307858	1.441305761	1.542003837	1.194812239	1.00761562	1.388408056	0.64691779	1.635796181	0.971328215
M583T45_neg	1.744595523	2.213772212	2.03921604	2.180662471	2.589876718	2.660263767	2.481367293	3.657317748	4.05819593	5.495752713	1.435998357	5.232190439	2.032836591
M541T284_neg	4.131647707	5.09970474	4.493183483	0.719126848	4.189912113	4.971370839	5.674514811	5.102857477	5.922049523	3.854484777	5.146194875	2.787981338	6.179782977
M398T311_neg	1.012547163	0.409284566	1.793289376	0.104868385	0.177119422	0.168830119	0.414660976	0.878985624	1.217238346	1.13229107	2.111041589	1.235223515	4.688824973
M533T272_neg	3.408394295	4.197231118	4.007381606	4.048728784	2.643402257	2.598425581	3.011343405	2.102334369	2.392395559	1.390392432	1.494603162	0.999862459	3.651841365
M223T521_neg	0.76376638	1.22122685	0.808751058	1.270946108	1.16936613	0.726843745	1.541752795	0.92946749	1.140930326	0.780261025	0.338224286	0.868248518	0.58257013
M327T674_neg	37.31988487	36.95112089	31.73887555	77.49251309	20.40550585	30.92376077	27.58496152	39.67078975	60.45091111	73.41412416	40.19884984	105.6459364	39.14496275
M537T335_neg	1.843031529	2.00065157	2.287715661	2.057859611	2.393977897	2.831546129	2.997823072	0.906061036	1.03666242	1.763948429	1.56505774	0.614787792	1.383318176
M374T234_neg	2.169086383	2.619587709	2.367695679	2.425224753	5.276903803	5.997146196	6.987202417	1.318935019	2.204324984	3.847869814	1.591000116	1.226358514	5.06476136
M376T285_neg	0.552009468	0.140711999	1.145037789	0	0.284661687	0	0.012011482	2.517895835	1.918328483	0.728914818	1.663504506	0.339803032	1.977353173
M683T54_neg	0.441432927	0.93866917	0.27938979	0.568471924	1.126641321	1.288019068	1.18041492	1.731311402	1.962779954	1.938244396	0.439583128	3.492221117	0.96880729
M515T422_neg	1.363704161	1.256321223	1.851995561	0.520775454	1.737297121	1.360969018	2.593727372	1.072677219	1.901198358	3.348982232	1.209486116	3.955483336	1.115163293
M349T47_neg	3.437043811	4.622161315	3.515163331	4.091219467	3.255619332	4.523807004	3.712374183	3.34702702	3.059155332	3.075950512	1.906422571	2.316564779	3.84391037
M551T439_neg	1.523545276	1.862420801	1.984815803	1.204216538	2.939497593	2.85387936	3.268091793	0.475129642	0.784359273	1.933452391	1.1866479	0.901925708	1.121951402
M425T283_neg	2.744004473	2.552452141	2.199092726	0.570647811	1.629769748	2.657970437	2.169227713	1.717709747	1.392370283	0.556145941	1.275669412	0.556013769	1.927496246
M549T235_neg	1.088419379	1.603309908	1.314551983	1.615651538	0.811893497	1.141193908	0.572309426	1.588463118	1.380035559	0.99982492	1.76351267	1.37107625	1.281655872
M369T248_neg	5.390752006	7.707072892	7.341688804	3.46695425	4.737543634	6.82907948	7.50898254	3.742884386	2.987403882	3.592577734	3.652407901	2.577484247	6.365656055
M363T53_neg	3.028109362	2.718971745	3.410351517	3.612845424	2.491722415	4.134847295	2.990854286	2.006861547	1.733595213	2.083505158	0.868473235	2.475422673	2.418933392
M847T334_neg	0.412171466	0.743317815	0.6093741	0.700452616	0.125446395	2.561768245	1.477170667	0.152451431	0.087507391	1.067897683	0.091666839	0.469884361	0.139742004
M407T53_neg	2.219274229	1.841710783	2.464879875	3.028506719	1.769100879	2.191085571	2.617505019	1.589803008	1.836402328	1.534891078	1.081946975	2.502640859	1.968466815
M299T576_neg	36.40299371	73.70768047	62.70299323	56.03531992	56.44437606	42.15755517	82.42020539	157.3815219	123.7795906	209.1915495	39.68783978	217.6042809	37.4914077
M567T353_neg	1.219894283	1.462487201	1.004098563	1.200727291	2.502127939	2.701089128	2.096588159	0.713436344	0.809627109	1.189484836	0.737767222	0.796869693	0.662730479
M553T308_neg	3.196208007	3.588246914	2.91008224	4.373440385	2.998740536	3.463335299	3.651830396	1.767005737	2.668755636	2.507192951	1.994255023	1.306824419	2.285818853
M305T53_neg	13.79166879	16.2996503	15.12742115	27.58762844	14.67658644	17.56308944	17.3824054	10.61318283	12.51109912	12.35133931	8.951038419	13.18505622	12.51389311
M569T295_neg	2.430152978	3.066555719	2.396837659	2.066352763	1.843526743	2.348648014	3.406636933	1.986803317	2.263617532	3.573084967	1.409747586	1.671659558	1.837883953
M417T50_neg	1.291920044	1.558145567	1.361800423	0.966937062	1.697916188	1.381282446	1.483951976	3.091961748	4.519486145	1.624523197	2.031515047	4.346925976	4.043136928
M221T616_neg	1.352735765	1.35487098	1.000294652	0.244929048	0.665850302	1.942701106	2.444288622	0.78264154	0.609256466	0.774131995	0.869014855	0.773104227	1.07738894
M279T705_neg	296.3279749	181.5123108	180.7835839	352.47722	106.9935855	113.8365628	93.18047142	431.1691541	424.0934706	401.8239032	56.20173856	603.0139896	91.4250052
M351T46_neg	8.702554995	9.825813011	6.854682916	7.683448994	5.119264226	6.857030646	5.633634416	4.657696013	4.602822271	3.846045876	2.331194798	4.141115053	3.18912545
M461T715_neg	4.394718423	2.468831404	0.498593205	3.408365882	1.241510423	3.591413504	3.068346682	0.284968768	0.301060014	1.387920122	0.310156557	1.783329963	0.479183321
M393T321_neg	1.202028272	1.321838476	1.444695752	3.653316051	1.839438664	1.396526371	1.493106661	0.603905292	0.566147447	0.676418912	0.942433178	0.632575801	1.086507478
M607T547_neg	3.306272668	3.163520374	2.309499989	2.771639621	1.462594918	0.891637033	1.905102798	8.056006102	6.825706956	6.539691883	0.465519187	1.149251336	0.226488104
M449T263_neg	0.059972673	0.089217393	1.598255913	0.35042464	0.119859356	0	0.288267266	0.783860114	1.024100222	3.537694728	0.463642516	2.393070982	0.892499921
M315T705_neg	2.519651081	1.660062341	1.721208134	3.157003129	0.99188955	1.044008593	0.861357693	3.851637179	3.811500591	3.601046908	0.489335703	5.312239485	0.819708046
M525T336_neg	17.13452392	28.5270961	22.13648699	6.828186114	38.29586207	48.6647731	59.4745194	8.392910282	10.24512579	11.23089254	23.67385717	4.43643395	20.70799489
M292T131_neg	1.44222532	1.571160583	1.476944175	3.235691656	1.171121872	1.624672603	1.836679367	0.724800475	1.034496342	1.201038609	0.547035374	0.97140838	1.099757136
M477T55_neg	1.057250081	1.436525438	1.480784079	1.535848447	0.555902701	0.568662428	0.96409936	0.359167554	0.306406644	0.321099562	0.214122028	1.079902385	0.595463079
M485T576_neg	4.268109281	2.226018871	1.591510195	1.931863728	1.438052811	1.383968236	1.660451013	1.714647085	1.767621016	1.515399887	0.927490502	1.50869488	1.435217997
M394T53_neg	1.286872541	0.994942719	0.889224541	0.897712924	0.60103919	0.775504013	1.019978073	1.959709966	4.165684763	2.03814221	1.626138983	0.880140012	1.095542838
M714T378_1_neg	1.232604387	0.973129236	0.81306569	2.374333319	0.420908297	0.635240148	0.97366355	1.568225031	2.251574223	1.466526468	1.480385676	1.112102697	1.516708129
M182T161_neg	3.577926846	5.561529591	5.455243737	3.228684139	1.668027662	4.301481508	2.593439771	1.446596691	2.074081333	1.128534741	1.535710776	1.280253862	3.976922481
M623T613_neg	3.117918814	2.424501191	2.558627086	5.128302942	1.564808817	1.423926587	1.299984685	2.485302763	2.220691819	2.772183649	0.304831882	2.294827434	0.201701543
M471T258_neg	4.158948225	3.273481072	3.979539846	5.171143794	3.641260332	1.220493573	3.296997051	1.171426063	0.90213138	1.139117057	1.666104134	1.815944523	1.631287382
M609T756_neg	3.340540964	1.995979058	1.452008422	8.703600748	1.61594553	3.758937004	2.238242748	0.167707579	0.442902897	1.522901728	1.218368015	1.065419349	2.630506728
M301T82_neg	1.26098897	1.687153568	2.043851652	2.744317049	1.08592314	3.169335481	2.03834336	8.369093053	9.54306897	2.785594151	15.53162299	1.754279649	17.64618537
M483T488_neg	6.439103527	7.582330711	7.370575841	3.1170369	8.545770823	9.075732224	12.07593861	2.845037554	2.782274545	2.512172878	4.00204488	1.350997349	4.331168266
M362T239_neg	2.0709008	2.238053468	2.135566325	1.74105603	2.245048511	2.474367457	2.537523302	1.387135151	1.636008971	1.341165744	1.609949299	1.417250853	2.3504744
M610T292_neg	0.206021649	0.117832107	0.164848698	0.195970999	0.205549674	0.18173932	0.267958402	0.303099746	0.537116033	1.231713618	0.219918023	0.843314225	0.201284053
M151T55_neg	9.362557466	10.20466812	8.997153729	10.70740645	8.202063914	8.537278645	7.65640446	5.749079565	4.735765962	2.877095416	5.000439926	5.239088634	10.07790061
M361T49_neg	8.972509173	11.0765338	12.82235574	8.08957769	11.41050963	12.82090586	13.33779387	2.916630751	2.675305782	4.0362267	3.131969413	8.850133287	9.60187904
M155T776_neg	6.858918756	6.141279694	5.256154432	1.339195159	8.105300738	8.887305267	5.199902526	0	9.638798622	0	0	0	5.919391929
M472T289_neg	4.178370733	7.401261239	3.247748491	8.379965512	7.813488399	11.02149173	10.30728174	5.405478319	3.693298899	4.669410252	2.790482988	5.686270294	4.212566465
M229T47_neg	4.321832444	5.622509371	4.908499685	3.714559525	3.410357806	4.166409653	4.746119427	7.985242329	9.78137401	15.12692562	9.289957373	8.771159082	11.21335438
M530T315_neg	0.1939754	0.097501568	0.359515892	0.119555938	3.076362151	0.203553957	0.349042917	0.433471724	0.691002827	4.740667747	1.248040614	3.58211479	1.074946181
M500T256_neg	3.347384289	2.632127326	2.39283931	6.88687517	1.467262079	2.267701164	3.906917372	5.14837209	7.073508623	4.369874962	8.280833907	4.03027068	7.554694663
M420T45_neg	0.392800184	0.368587023	0.650532147	0.451448102	0.279242676	0.384055353	0.295847716	1.523845565	1.098962942	1.167815887	0.661407535	3.380476998	0.779006685
M324T51_neg	0.925599851	0.763016673	0.778926924	0.388442013	0.994914263	0.958384793	0.429064795	3.981460975	5.35262235	1.3024582	0.953492381	0.426535365	1.333534393
M583T334_neg	0.995132784	1.468654339	1.32571742	1.780583582	2.636538777	2.967058064	2.292394118	0.484448214	1.35910482	1.781648405	1.190203456	1.070609135	1.212542782
M463T776_neg	14.10748662	29.22564445	24.11494639	14.89466337	22.25474198	13.62142936	15.42197836	17.76160159	16.62265178	14.01506046	9.109452284	27.89007047	13.44551077
M536T296_neg	0.813175561	0.951193792	1.034041728	2.386620101	0.050832589	0.054432362	0.141734824	1.166495654	1.444252864	3.208838625	2.173667463	2.350174571	2.005876543
M597T46_neg	0.701723401	0.864323966	0.823532288	0.97951334	0.787509166	0.622013059	1.222495996	0.965280209	0.762716028	1.214772753	0.563295574	0.818671154	0.769190876
M545T306_neg	18.35237583	21.46623098	21.2457024	4.242372022	16.34206427	23.66516346	27.05402348	6.066956714	5.83285362	3.019078033	10.01347298	1.803834095	14.33556765
M461T772_neg	2.102238051	1.56913554	1.730999837	1.576239094	1.390728143	1.698236659	1.394629235	1.907830155	0.591112007	0.626678307	0.813257815	0.386854081	1.285385545
M319T529_neg	0.124589662	0.226911505	0.153446955	0.204382101	0.136256418	0.18970089	0.178625661	0.23052094	0.285079234	0.531880012	0.153456406	0.679022691	0.140579886
M251T615_neg	0.787478731	0.822142793	0.765639574	2.072930388	0.64572605	0.637285994	1.165714849	1.057295173	1.585520682	1.35722675	0.542433037	2.083709751	0.712576386
M365T46_neg	3.398781135	3.755865427	3.575560415	4.485656749	4.985271922	6.14635319	5.259563917	3.24641742	4.219139985	2.98097773	1.903751258	1.703267937	4.074413164
M381T576_neg	0.404112113	0.791661717	0.63392243	0.541204563	0.558595107	0.445615845	0.903350867	1.493502206	1.190090657	2.105777054	0.422279565	2.15876505	0.372672545
M609T589_neg	0.70255468	0.598426593	0.47869163	1.405755014	0.424125535	0.243830975	0.309009828	0.999600791	0.766771807	0.723541348	0.059910092	0.684676028	0
M424T740_neg	3.019914743	0.889109669	1.024305946	3.017356406	1.026880426	0.062232642	0.37129547	8.102072348	0.603452574	1.108181181	4.117888551	29.23046929	13.18502396
M387T403_neg	1.448707447	3.863990675	3.365232941	2.713943745	2.937852368	5.183934855	1.662427544	0.025471876	2.20322779	1.670082018	0.317729906	2.200847172	2.059325521
M577T457_neg	0.180557074	0.211452357	0.227952345	0.37009758	0.15048185	0.162037058	0.177211746	1.732213192	1.286416796	3.996523689	0.31261095	0.289187144	0.02436612
M190T54_neg	1.455040529	1.349457278	1.127450603	1.665309156	0.94653493	1.08696697	1.244386015	1.732509968	1.852312389	1.312008086	1.725555343	0.712845165	1.60055312
M251T43_neg	6.05754429	7.93893317	6.643366768	7.207096485	7.94339571	8.509471183	7.957067899	3.990435273	3.570058422	4.684369985	3.245495465	6.909332984	4.180216709
M524T527_neg	0.963237705	0.642780228	0.996985345	1.457789254	1.319507547	0.911249678	1.031975376	0.264150732	0.435520232	0.937881609	0.666891703	1.883028944	0.578970848
M267T45_neg	5.808123305	4.804326406	6.777431066	6.814338938	6.200905409	6.689683002	6.131059103	3.662696827	3.737081723	6.353343696	2.863072069	6.136495386	4.635798661
M399T47_neg	1.280516046	2.420818362	1.273571061	1.532964572	1.376157926	1.310288299	1.717591336	2.94618375	2.574872114	2.97152342	1.497766702	4.828079583	3.523459702
M204T54_neg	1.185202489	2.303635884	1.226256904	1.495451503	1.086264798	1.295533309	1.07907831	1.131725497	1.255731055	0.960737451	0.888818798	0.768642002	1.248160375
M277T46_neg	5.717614381	5.777601948	6.04049775	6.39886137	6.723603024	7.019924501	6.797324866	7.101823976	7.001068005	2.906079723	4.576285288	1.733561845	3.633899819
M578T314_neg	13.54881425	4.472226864	30.75874325	1.556264083	3.373466656	0.206014486	1.249421597	24.47303559	9.346536924	23.61803025	25.08042962	38.74306152	27.55762166
M309T522_neg	1.9535534	2.697851908	1.970032808	2.348013701	1.33837328	2.266752388	1.449963093	1.938674808	1.441197138	1.49742517	1.364724042	1.305249491	1.419353362
M118T49_neg	13.81201376	14.03327957	11.28823935	23.63798114	13.16343408	12.94544709	16.00117312	7.436907749	10.56892807	9.447623259	9.771985945	7.434903696	13.33948985
M543T297_neg	7.559319899	7.412789507	7.675627368	2.133888806	5.837296059	5.909963841	8.652074345	6.996579759	7.984808919	5.197477878	9.107360223	4.373111482	11.55079365
M635T495_neg	0.132899729	0.179326653	0.169016233	0.190132866	0.081553794	0.011010449	0.022841508	1.323882835	1.819689745	2.77899614	0.174125656	1.23542372	0.023381093
