name	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M356T664_pos	0.342037924	0.956742243	0.333986514	0.300196016	0.274437471	0.102703162	0.345255151	0.097834176	0.158705517	0.163272606	0.130338002	0.144613682	0.255023823	0.112254535
M961T325_pos	0.21113443	0.172548564	0.142068775	0.317347883	0.268904958	0.240713736	0.250144156	0.260669354	0.083126096	0.125755471	0.213442034	0.163556759	0.277645996	0.179816556
M221T49_pos	4.070893074	3.673334322	1.616949469	6.000656805	4.247329163	2.336666959	4.196861483	3.037889785	2.003842783	2.66615539	1.272917325	3.709701554	1.345688964	1.121059798
M198T85_pos	0.050011291	0.29721833	0.053827413	0.084122486	0.071355992	0.048494553	0.092642872	0.062608346	0.071117173	0.050173558	0.078011113	0.032339231	0.028832159	0.044814226
M837T405_pos	0.591510291	0.532029631	0.220015815	0.280221945	0.36371995	0.124702081	0.185148241	0.251785164	0.263348355	0.209868904	0.547057379	0.366325764	0.364552552	0.466215884
M616T284_pos	0.204880018	0.110160743	0.124711433	0.122110103	0.095874285	0.19716186	0.109087241	0.22620219	0.167752016	0.198710057	0.165515578	0.242972573	0.100226792	0.211254331
M543T689_pos	0.138732115	0.680099479	0.359246681	0.124789814	0.132728818	0.141702791	0.019352091	0.139156349	0.249277415	0.176851355	0.192975754	0.152400208	0.176116929	0.169992525
M848T220_pos	0.042667787	0.088163701	0.098101251	0.075204184	0.05263784	0.077982602	0.063768821	0.086814734	0.003744158	0.003499961	0.044063216	0.026722207	0.074142876	0.015633614
M782T52_pos	0.127409737	0.41713504	0.468120539	0.40250799	0.219822348	0.230880204	0.138721873	0.288207255	0.567962275	0.438167928	0.345835247	0.120958208	0.448566579	0.065084324
M179T256_pos	0.068998053	0.112500342	0.104191845	0.059635609	0.039038655	0.076129423	0.061379387	0.068658362	0.094805584	0.125112044	0.048616923	0.021811289	0.072293892	0.014602794
M123T77_pos	1.166116365	2.195212448	0.962765949	1.276815203	0.432075648	0.78340937	1.003706144	0.656740383	0.692072865	0.868162517	0.594503021	0.922934933	0.543395383	0.97371328
M474T604_pos	0.424172882	0.109765321	0.297652568	0.417526203	0.507798016	0.427303214	0.657819267	0.494682128	0.241999675	0.399122102	0.426221764	0.433936874	0.473472668	0.490895112
M539T47_pos	0.194944773	0.328774815	0.051062022	0.097863832	0.102206011	0.074221003	0.118599562	0.062937008	0.162612042	0.099796553	0.035743962	0.151477397	0.062191699	0.196486267
M323T691_pos	0.549566095	0.327954658	0.044246729	1.566017498	0.562444843	0.038771939	0.372692408	0.044698202	0.019402296	0.024633149	0.021518042	0.368671592	0.119925817	0.453839161
M404T284_pos	0.221015062	0.167682564	0.141719639	0.176361211	0.209041762	0.150182598	0.122598479	0.135896541	0.165441269	0.221204021	0.204345646	0.284417759	0.174344585	0.300313664
M464T457_pos	1.923708352	1.14068561	1.631429074	1.738783923	0.073092155	0.890776639	1.820226528	0.825136768	0.887795446	1.08637888	1.974772491	2.171492306	1.290816665	2.188403954
M704T230_pos	0.605454126	0.418084478	0.501724237	0.648269479	0.447658548	0.858732203	0.65410423	0.947042762	0.260754835	0.467655193	0.524204394	0.163555308	0.683646175	0.130336599
M251T93_pos	0.082020824	0.061562305	0.102309618	0.102211192	0.099639246	0.140016279	0.12789034	0.139377801	0.078437686	0.055162201	0.073118507	0.10233847	0.090251931	0.094601327
M249T236_pos	0.216087149	0.200160495	0.186850791	0.246088629	0.265049143	0.20852926	0.206824611	0.218487668	0.171538965	0.219755499	0.244062293	0.183621708	0.232363951	0.256164028
M184T94_pos	0.161770297	0.159115237	0.062601978	0.151027431	0.13503287	0.066044614	0.104276345	0.081667167	0.153716345	0.177660836	0.0645663	0.121872601	0.064494559	0.369728281
M190T247_pos	0.221928232	0.323724612	0.110822795	0.130568409	0.149094959	0.102601639	0.134729074	0.132830901	0.11192175	0.210847156	0.166850713	0.316505531	0.182362937	0.395419543
M521T746_pos	0.250866451	0.36869174	0.258050292	0.069427607	0.242798697	0.345305991	0.124407597	0.367570146	0.17138545	0.018677584	0.27332051	0.080599755	0.170244916	0.145881747
M70T41_pos	0.226772323	0.389011429	0.220693297	0.256833047	0.220486798	0.174344819	0.17892528	0.21149912	0.210015479	0.22180272	0.176304314	0.208619741	0.228963541	0.281891277
M182T281_pos	0.074044904	0.205972301	0.104858046	0.071306716	0.336427666	0.071669768	0.064120301	0.067845423	0.377571975	0.061609977	0.395946319	0.054511158	0.383440437	0.072593794
M571T513_pos	0.024158009	0.003033289	0.005827189	0.022147566	0.030120211	0.011569872	0.049405368	0.019687142	0.020198758	0.031508828	0.077905255	0.040851726	0.026994685	0.054955842
M446T254_pos	0.043148634	0.014165045	0.024265341	0.09312824	0.053618658	0.019380331	0.134903625	0.053292779	0.024555495	0.040983946	0.038902454	0.064917266	0.031782748	0.079714462
M637T338_pos	0.069259946	0.075172665	0.022803943	0.074096902	0.066286048	0.022851312	0.084212907	0.013512253	0.19948819	0.17197469	0.123934987	0.029171946	0.014080589	0.147915712
M619T339_pos	0.079479906	0.059453551	0.037078623	0.078295151	0.110474485	0.061851749	0.090322466	0.051330037	0.097573933	0.035156653	0.02436036	0.031816821	0.047475601	0.206202175
M701T263_pos	0.198569549	0.292118569	0.312375702	0.037507282	0.125765879	0.367160793	0.260861698	0.389868882	0.070664162	0.114764345	0.13752003	0.080147979	0.167448146	0.08523304
M259T218_pos	0.17482507	0.314139947	0.212182234	0.284776938	0.157585575	0.281571294	0.196145071	0.276920923	0.426703918	0.329075978	0.501454821	0.253168854	0.078144712	0.290856464
M468T290_pos	0.681908672	0.388757345	0.129348429	0.724702255	0.804531289	0.330670993	0.525940332	0.379015108	0.343344156	0.415995877	0.769025066	1.693424226	0.448203061	1.774441047
M323T74_pos	0.234428617	0.332308296	0.204744161	0.194456057	0.27066842	0.304444004	0.223871727	0.266806074	0.259986448	0.243341182	0.293802699	0.295762172	0.291259005	0.278156532
M122T46_pos	0.132403175	0.259818143	0.102706353	0.073283825	0.085654641	0.14848682	0.084495603	0.137036796	0.137803087	0.125420569	0.096749078	0.070948652	0.080834459	0.170988872
M721T254_pos	0.156323663	0.169561768	0.116017493	0.098126422	0.090132287	0.098752684	0.111403946	0.186152345	0.102506815	0.136586975	0.103336995	0.096643684	0.101293757	0.095682567
M138T54_pos	0.592302962	0.62208642	7.369981094	0.779605145	3.441513132	4.523981354	4.584795933	6.272272384	0.324134434	0.39560148	2.074255284	0.387942287	0.576472325	0.363401519
M299T473_pos	0.168877204	0.038765375	0.041369112	0.584776508	0.811134444	0.0874403	0.161262418	0.067345175	0.170490843	0.306885853	2.133753237	0.257351526	2.129780626	0.122694608
M213T624_pos	0.021980812	0.250460777	0.017945322	0.074390684	0.07923614	0.021049978	0.201917187	0.021403122	0.090633997	0.079325202	0.124578195	0.032285472	0.119869537	0.036916384
M384T42_pos	0.143136643	0.153066966	0.133491936	0.228398874	0.180375535	0.120271913	0.1510063	0.180565134	0.082879485	0.144038091	0.157967295	0.176257494	0.179331958	0.18644213
M279T267_pos	0.281515778	0.722384474	0.291542436	0.220258305	0.265061888	0.311005836	0.205302076	0.284013462	0.323658139	0.27023835	0.318118257	1.26148813	0.293752419	1.241889512
M482T249_pos	1.125060615	1.816081897	2.404643785	1.851575161	1.826661089	2.90844898	1.403510395	2.366667772	1.583165589	0.95581931	1.330953755	0.567031431	2.577854489	0.623246086
M914T404_pos	0.074887677	0.124731944	0.083042047	0.087710481	0.067323615	0.049662095	0.065880374	0.07181655	0.083411925	0.071996149	0.064277421	0.084993755	0.054954293	0.108764599
M195T40_pos	0.036383232	0.19668704	0.054104201	0.023372919	0.030591957	0.029876783	0.031331861	0.026432098	0.036220413	0.035671053	0.01957741	0.022703493	0.012363708	0.032546561
M77T55_pos	0.09559359	0.15626183	0.525397641	0.089154812	0.235357832	0.330997529	0.318153295	0.422051853	0.069030207	0.070171888	0.176762264	0.065564027	0.090503845	0.084581049
M498T343_pos	0.174348269	0.116896445	0.258077645	0.214211141	0.123781974	0.300658105	0.158996175	0.240882858	0.22931196	0.156244622	0.256819261	0.062157593	0.315559389	0.039971243
M542T52_pos	0.243930371	0.230451163	0.182289514	0.171987475	0.042905161	0.145622259	0.145061435	0.15442623	0.142149799	0.228833177	0.153376409	0.071332507	0.145495452	0.086294641
M339T460_pos	0.34315707	0.317896921	0.097492844	0.180676444	0.251431957	0.096622167	0.224319873	0.161980186	0.297775381	0.162916548	0.486770439	0.405236103	0.238695275	0.09254556
M701T768_pos	0.299041964	1.042794327	0.329818872	0.259025649	0.231604479	0.213442713	0.258613214	0.199870571	0.21602018	0.252251372	0.283742396	0.155260613	0.238111223	0.286431973
M435T683_pos	0.092112679	0.280572788	0.068154115	0.143153501	0.146434989	0.326240937	0.035355874	0.232947405	0.224772017	0.039186695	0.058947373	0.085218773	0.736316086	0.249252965
M298T315_pos	0.066301047	0.215718953	0.220274828	0.167837173	0.17314293	0.138200102	0.1410323	0.190826371	0.025894796	0.027122005	0.12904085	0.036524133	0.141973496	0.107938899
M562T691_pos	0.231638878	0.192685677	0.15914802	0.125286656	0.093809703	0.124221459	0.304642295	0.069673244	0.140313698	0.241134584	0.091428392	0.224050456	0.227076324	0.170127279
M631T221_pos	0.132240798	0.046664855	0.537918988	0.117334763	0.076394729	0.60454675	0.286413185	0.515709617	0.129988147	0.041689234	0.070256409	0.039825092	1.09908064	0.097610041
M305T231_pos	0.312276495	0.427465892	0.32317337	0.367612505	0.408607166	0.632074915	0.428901731	0.559883512	0.263851502	0.318881362	0.44342529	0.404108184	0.510639679	0.432856089
M659T675_pos	0.775689899	2.396637946	1.125320283	0.751535107	0.79846614	0.797010944	0.835999476	0.737530755	0.76960834	0.755251312	0.742125475	0.637374792	0.747230303	0.753504611
M239T42_pos	0.07914335	0.095613753	0.066061995	0.074136144	0.059099922	0.059986328	0.062270947	0.079822458	0.064978763	0.062948128	0.05637769	0.069913731	0.060472053	0.085530512
M622T404_pos	0.26190041	0.439900173	0.106897175	0.219855336	0.101045448	0.084009399	0.169788346	0.214196769	0.154807573	0.099524697	0.277521309	0.272452123	0.143828811	0.313219966
M211T612_pos	0.086102944	0.11930154	0.04364196	0.046059003	0.034766765	0.024243537	0.032981433	0.028781807	0.091298538	0.057002575	0.196314773	0.09551518	0.174289461	0.354807062
M569T493_pos	0.7915434	1.84140001	0.951230538	0.762645932	0.722629839	0.90006392	0.754572174	0.729860989	0.976909492	0.751311558	0.762850181	0.694296729	0.760793087	0.753503756
M320T364_pos	0.025900602	0.010995094	0.001281291	0.01144783	0.012278611	0	0.006017918	0.001781494	0.031882605	0.036516282	0.034952578	0.050276265	0.033420522	0.045029725
M481T719_pos	0.130500522	0.159921021	0.084385849	0.142963799	0.18689727	0.089588515	0.095506511	0.079964791	0.082993457	0.138249749	0.144181193	0.080552205	0.095040368	0.124327891
M921T265_pos	0.049822881	0.109006566	0.09508091	0.094676103	0	0.074439808	0.073319436	0.070803459	0.079228423	0.068778157	0.050200811	0.051016665	0.092256853	0.045876183
M462T315_pos	9.779332099	36.10901896	47.97363117	54.91609395	57.68557646	34.2506874	32.9282186	84.50096473	3.094639358	3.941870653	36.81504035	6.375707708	38.88897265	6.165816098
M144T233_pos	0.297703757	0.507025422	0.349510417	0.292326565	0.235443761	0.576492897	0.372421468	0.5000047	0.197996361	0.227845289	0.203000231	0.215180808	0.270594786	0.245033127
M348T108_pos	0.142428894	0.204829363	0.38282191	0.250143977	0.095598901	0.348814549	0.265299682	0.249704606	0.247204279	0.216035272	0.11059599	0.15202555	0.341258686	0.150722029
M649T251_pos	0.571493715	0.387560423	0.35210197	0.355058987	0.289942534	0.546812942	0.827867306	0.498973144	0.448301793	0.651884615	0.365876854	0.305767625	0.268271158	0.275981837
M167T774_pos	0.160745293	0.410769141	0.199719803	0.17410442	0.166139797	0.154914173	0.321948195	0.148124943	0.153600349	0.181399092	0.183683537	0.128619427	0.399299931	0.181658712
M544T244_pos	0.211647774	0.493066126	0.46120985	0.34017816	0.183006556	0.342293356	0.101873896	0.179510063	0.436867548	0.332913796	0.167650961	0.194776159	0.157966093	0.287755869
M357T42_pos	0.0478969	0.163072928	0.069790466	0.077093841	0.07629858	0.068394209	0.080401252	0.058716386	0.054392018	0.048813128	0.037819852	0.06680539	0.068310613	0.071153016
M185T225_pos	0.078729307	0.105161101	0.06423325	0.10150279	0.161856721	0.066797508	0.078377044	0.071664896	0.08866332	0.083681848	0.086668308	0.081833212	0.085976262	0.106625259
M365T725_pos	0.144700957	0.379238773	0.739416436	0.130944209	0.171916499	0.668035234	0.260460743	0.150276318	0.090861573	0.094877092	0.126294875	0.64060629	0.138375012	0.140458569
M241T314_pos	0.043300997	0.128263006	0.17980589	0.175532562	0.196117517	0.122262461	0.122780944	0.250902767	0.013968551	0.008995121	0.128548232	0.025731154	0.132898049	0.019586053
M898T438_pos	0.51989232	1.200644517	0.903758057	0.372352115	0.319103912	0.282291146	0.341412156	0.362206879	0.445568043	0.293010154	0.51839391	0.08681968	0.454352364	0.071720978
M232T263_pos	0.383837549	0.777847849	0.308582766	0.330700851	0.527135995	1.095760195	0.908304828	1.239167927	0.397090101	0.441929243	0.432349954	0.427744158	0.309994897	0.498089622
M451T461_pos	0.135143983	0.074268555	0.056690066	0.12207137	0.195953925	0.142474773	0.138765192	0.197346736	0.109581263	0.078749532	0.149168564	0.243082319	0.111129835	0.246121971
M330T125_pos	0.088617478	0.112630453	0.118467164	0.099333657	0.072569092	0.117133193	0.107277895	0.098615238	0.075620516	0.098438353	0.110781597	0.07773971	0.104964562	0.108452059
M209T425_pos	1.398883844	1.552429277	1.432736057	1.380511584	1.327661393	1.371186176	1.36862597	1.385014584	1.356224545	1.359338221	1.344986657	1.298484845	1.343480355	1.374936339
M277T313_pos	0.059666345	0.176313708	0.215790774	0.210144364	0.197413585	0.143046158	0.15647179	0.167056583	0.022805244	0.020985202	0.184091235	0.043878023	0.159489974	0.027290245
M291T707_pos	0.157471367	0.231948571	0.07183919	0.249451236	0.191974568	0.069704209	0.109151556	0.076450672	0.159063782	0.170356869	0.143067953	0.198863724	0.165781484	0.268858406
M535T136_pos	0.202902383	0.087182448	0.072496635	0.036524543	0.041303588	0.047212435	0.033466825	0.039272782	0.399250715	0.45928473	0.111691365	0.134952831	0.045422327	0.242357529
M671T261_pos	0.75303211	0.613969376	0.45309215	0.697491889	0.553026696	0.717593095	0.655759814	0.766338356	0.415368366	0.616264062	0.560604533	0.318441459	0.526033002	0.361006134
M259T82_pos	0.76938301	1.227999801	1.366187265	1.582569306	0.756621474	17.74844779	1.651130092	8.00502786	0.71195012	0.698178379	0.861716096	0.503407644	5.888684979	0.441359273
M683T277_pos	0.538129217	0.282749508	0.430757858	0.508867709	0.41061395	0.513159404	0.530875541	0.563532204	0.32653634	0.503686731	0.456018369	0.46072231	0.279861917	0.393418665
M636T54_pos	0.389237311	0.24897104	0.19230993	0.427408512	0.445856011	0.294098801	0.312047636	0.340783938	0.320112703	0.395474735	0.435642598	0.433077789	0.380169428	0.373754486
M164T255_pos	0.107448833	0.307506842	0.166512089	0.092447544	0.118930611	0.104283095	0.094365111	0.14603697	0.126984695	0.143923447	0.117798514	0.096411061	0.140657136	0.100645765
M122T217_pos	0.164040843	0.110253354	0.37701443	0.078220109	0.324003306	0.189267416	0.205544455	0.40330825	0.169319379	0.097629447	0.077196195	0.05924145	0.027955788	0.038632028
M440T337_pos	0.264697446	0.197313947	0.102504754	0.281595453	0.067006571	0.052637716	0.088515539	0.043581569	0.20517757	0.180795613	0.151892832	0.262970236	0.104180656	0.399421458
M621T745_pos	0.234292237	0.657999115	0.294008792	0.22768961	0.241300516	0.233444279	0.186057996	0.241116158	0.227429905	0.252388046	0.209931743	0.200198128	0.216857512	0.236873125
M487T618_pos	0.611884554	0.45874542	0.17379065	0.566018266	0.548003759	0.3553751	0.558309161	0.199486098	0.482219392	0.567301184	0.35330353	0.832007609	0.418150914	0.824956642
M519T256_pos	0.868590229	3.354747819	2.02881377	0.990742716	0.82437777	1.086608747	0.968251625	0.984227188	1.688283172	1.926435602	1.038423192	0.535568809	1.025747501	0.06774215
M240T289_pos	0.169687696	0.144895532	0.067299734	0.147053701	0.06904224	0.043243299	0.058241206	0.046420632	0.063336898	0.11647998	0.045928759	0.089900934	0.081260754	0.284931977
M202T75_pos	0.138684774	0.215701974	0.06000276	0.081942963	0.073336088	0.085679626	0.072971142	0.056756021	0.132143556	0.13666407	0.116686351	0.13748302	0.079411613	0.161298465
M681T764_pos	2.175973966	43.48883233	8.454381559	9.592145578	12.26710075	12.57122596	16.55296148	13.90776985	2.180260656	15.81702193	20.70685425	10.83663349	17.17674018	12.49919359
M852T324_pos	0.092873289	0.17248474	0.087393291	0.038195634	0.022553921	0.150044693	0.054298729	0.044943719	0.094296571	0.109315141	0.06286945	0.081402624	0.049324851	0.070768063
M383T253_pos	0.932622859	0.799836039	1.133101131	0.831152642	0.870567278	1.592787097	1.217134046	1.53186707	0.707490612	0.76732352	0.831647974	0.687142101	1.003147701	0.742150803
M531T77_pos	0.075843793	0.027131764	0.013550113	0.015000834	0.056213474	0.017609149	0.008658279	0.077548394	0.028414084	0.056779858	0.049919546	0.076220358	0.010004167	0.075649824
M529T380_pos	1.08022641	1.133823033	0.821049229	1.29724238	1.21274322	0.791920885	0.678848096	0.817966768	0.641305947	0.951206693	0.68465583	0.758689429	0.49969014	0.930346372
M389T402_pos	23.51006092	19.6890529	10.66947313	7.70655493	30.53571865	7.748969289	14.39528969	10.13309218	13.05723018	17.84967721	27.80454416	7.116730783	22.89910686	6.020747015
M427T52_pos	0.201966102	0.215290014	0.093062292	0.270598211	0.243903874	0.078302141	0.243533165	0.107839166	0.168245337	0.241094184	0.133069316	0.141881513	0.117972918	0.135560936
M216T223_pos	0.132587446	0.168219639	0.081903085	0.122626658	0.116163656	0.081575634	0.084893246	0.080569843	0.104294938	0.115499772	0.13718359	0.124234585	0.10184238	0.152350419
M158T185_pos	0.61319091	0.460316981	0.143454051	0.426376433	0.645468381	0.208853978	0.333528711	0.206506744	0.704552852	0.822624231	0.674015921	0.973932829	0.213867363	1.206471317
M676T54_pos	0.06733638	0.050021336	0.080177858	0.035098203	0.029995883	0.05778548	0.03408957	0.06191959	0.053392729	0.057056803	0.045925705	0.039880703	0.041888343	0.045450133
M223T608_pos	0.114486584	0.33488887	0.151828684	0.107636683	0.13510056	0.101017579	0.106661204	0.182168005	0.166903822	0.159058069	0.130738314	0.131705663	0.179464782	0.117328798
M961T438_pos	0.115084039	0.276252393	0.159671158	0.090768021	0.104405011	0.106632598	0.115131012	0.115036812	0.126829767	0.110974578	0.164813093	0.043422673	0.148036791	0.036349942
M595T279_pos	0.229377505	0.037454481	0.003675925	0.336703876	0.359405368	0.043319299	0.206531294	0.095667022	0.007252938	0.004406712	0.002910746	0.146438776	0.066042508	0.130888518
M569T242_pos	0.084548938	0.002794635	0.781589692	0.107908021	0.127243599	0.854400372	0.145899942	0.749090574	0.145178555	0.084947317	0.057280011	0.162365304	0.907941328	0.185468806
M704T321_pos	0.184953419	0.207885466	0.144292666	0.184045315	0.255210341	0.269465144	0.195281612	0.224362367	0.122971721	0.115466801	0.147397339	0.13035879	0.236808805	0.157421844
M369T305_pos	0.066675533	0.113293963	0.02400161	0.069768027	0.072388788	0.031900872	0.081405611	0.024140497	0.108318374	0.163637005	0.097311088	0.070421094	0.033043079	0.307306874
M288T497_pos	0.156984803	0.37286407	0.173331904	0.194241671	0.140311761	0.17389468	0.140252697	0.130243863	0.122223605	0.143551247	0.123860381	0.109522407	0.110398298	0.143902686
M596T379_pos	0.578657071	0.525165074	0.382435048	0.606693239	0.328326272	0.186609588	0.328175653	0.087237248	0.65238677	0.546763593	0.435375007	0.622828407	0.206132601	0.743892697
M162T604_pos	0.376972609	0.24988434	0.241321446	0.347859324	0.458444494	0.416306142	0.295196419	0.447601713	0.197226828	0.269923411	0.362978605	0.339866606	0.405121875	0.367489881
M501T51_pos	1.028342296	1.76199071	0.626051427	1.070549316	0.928453317	0.470331088	1.009837849	0.598884424	0.695644177	0.313621176	0.28922788	0.610305975	0.626846308	0.699672275
M199T148_pos	0.014609972	0.002528021	0.005643225	0.004862053	0.009714147	0.007109162	0.004268125	0.00156296	0.013047739	0.008881855	0.008358108	0.013301547	0.012529175	5.269993564
M632T240_pos	0.065593924	0.110710272	0.315087253	0.192378613	0.138181041	0.418756075	0.463875989	0.567927066	0.086750295	0.084862538	0.077567097	0.190492799	0.569947098	0.178102913
M488T385_pos	0.229868948	0.459043764	0.5011289	0.403916252	0.260862044	0.437978418	0.411319792	0.536183328	0.051698887	0.056722061	0.88897767	0.049799519	0.346583796	0.037261917
M244T424_pos	0.321149149	1.465923461	0.538214411	0.385129099	0.305820041	0.311901387	1.13354711	0.295801364	0.352867336	1.052066515	0.333031612	0.274987596	0.310467149	0.602993966
M348T376_pos	0.3598268	0.600370699	0.445227935	0.387970144	0.235678521	0.149923829	0.174819624	0.166853828	0.227656629	0.207401378	0.16189719	0.326789406	0.210352579	0.397204012
M307T147_pos	1.066758698	1.04940728	0.447425109	0.947881326	0.711876721	0.409531363	0.525409242	0.369099649	0.978022089	1.040798588	0.910890634	0.946344925	0.543485174	0.904026166
M183T320_pos	0.333321116	1.057281712	0.457600293	0.293409871	0.294587178	0.311856836	0.30765486	0.310721705	0.370777735	0.358516522	0.308444872	0.282904637	0.30863323	0.343006583
M567T232_pos	0.358772285	0.371831371	0.357771327	0.192293965	0.160190361	0.346585624	0.201100663	0.27978106	0.189281177	0.128644454	0.217545452	0.232242077	0.327281966	0.142336257
M100T148_pos	0.653148057	0.171569655	0.080421335	0.541319843	0.693609439	0.0566891	0.507400566	0.081072575	0.953179747	0.773083766	0.778616883	0.621895436	0.632606472	34.61088653
M520T53_pos	0.104568355	0.820906433	0.651061114	0.263417926	0.164426099	0.259483522	0.108500801	0.255790678	0.231022909	0.298415471	0.33380348	0.136695283	0.351907325	0.22474951
M285T619_pos	0.098209103	0.049821517	0.021294895	0.182701169	0.11674667	0.034438848	0.297916884	0.032338544	0.052160756	0.212653082	0.104831217	0.138113395	0.053010076	0.168742926
M315T52_pos	0.343304252	0.341258336	0.259963999	0.215192944	0.256740266	0.219539682	0.311383174	0.207701627	0.305785118	0.329101317	0.22814802	0.253899885	0.220964599	0.396836196
M901T332_pos	0.107958368	0.045960483	0.02480004	0.076793679	0.081451574	0.043766021	0.080730303	0.028420253	0.15470306	0.153314917	0.074374072	0.175929677	0.034801646	0.263393138
M348T274_pos	0.226987785	0.240748638	0.119972083	0.380268252	0.174832413	0.10000343	0.114793049	0.103149014	0.217215504	0.234624664	0.186340252	0.185544745	0.097406824	0.254068502
M611T354_pos	0.031574161	0.058067042	0.179725147	0.473831923	0.215851084	0.1105494	0.142689149	0.311451617	0.011028162	0.005999067	0.156104067	0.432728664	0.065983928	0.478218232
M165T649_pos	0.965738372	0.989043906	1.16315184	1.311156897	0.784379847	0.957937989	0.796577966	0.918464974	1.286617064	1.116711114	0.993410447	0.626944255	0.497196584	0.645932303
M816T256_pos	0.121690204	0.096794742	0.034485477	0.085443987	0.061319518	0.075231146	0.062477129	0.087304818	0.035562653	0.062230766	0.086263136	0.051140709	0.054619776	0.042052697
M420T405_pos	0.300100765	0.352420219	0.230060789	0.455269885	0.631287273	0.347490634	0.380852121	0.333080003	0.201226133	0.284683175	0.43785704	0.375052425	0.537429896	0.477969077
M306T315_pos	0.297630045	0.869685507	1.064087294	0.849829256	0.879464804	0.700755651	0.709329687	1.00620165	0.105779599	0.105326914	0.720274419	0.272713439	0.735262179	0.163065861
M199T515_pos	0.053348193	0.147276857	0.076742263	0.057375961	0.061843152	0.053751598	0.055218229	0.074786176	0.068248253	0.075696963	0.056152333	0.050343818	0.070659623	0.060217515
M383T41_pos	0.289156383	0.328396259	0.184673948	0.377864273	0.29730951	0.187009	0.196344644	0.247024838	0.294142275	0.273890084	0.3299213	0.308980894	0.362804117	0.48172117
M725T245_pos	0.110545678	0.160855007	0.087647375	0.10945823	0.090983572	0.12435528	0.084634495	0.105716881	0.068525161	0.093666993	0.088148971	0.10118932	0.097511549	0.077974948
M77T425_pos	0.209654286	0.275996149	0.215821643	0.217707903	0.204819053	0.212659849	0.213571177	0.206295131	0.198898486	0.201334211	0.213552333	0.204501105	0.215341592	0.21340405
M652T766_pos	0.190681541	0.171247005	0.199819572	0.139779135	0.139596901	0.143897382	0.176155629	0.159761281	0.140897961	0.153499053	0.167713156	0.189149572	0.191709066	0.182675313
M326T673_pos	1.15617068	0.917483481	0.578251186	0.993708823	0.449826933	0.193276894	0.365524648	0.198852922	0.569697253	0.48984602	0.368676595	0.637176118	0.871716739	0.661466458
M902T342_pos	0.369493747	0.209205174	0.2469935	0.288175595	0.228868302	0.237439929	0.47076466	0.129841479	0.179388812	0.57070204	0.265690982	0.089110515	0.869803189	0.076630101
M105T216_pos	0.024218802	0.029330601	0.406732276	0.043191892	0.32730268	0.189401541	0.212996986	0.429204039	0.017854294	0.020799806	0.072290065	0.020758775	0.009122073	0.01243452
M665T222_pos	0.075849742	0.038212608	0.253419496	0.144737445	0.046975186	0.160892814	0.16237993	0.184108071	0.011998088	0.075521158	0.100558768	0.078207792	0.099401577	0.035676358
M518T562_pos	0.505169978	0.324473313	0.847080606	0.682916114	0.93523366	0.605304925	1.948381688	0.758466806	0.219133365	0.321613405	0.322727401	0.089154585	0.892922539	0.106248692
M697T758_pos	0.098133308	0.213478479	0.145071932	0.147613277	0.105503366	0.10420909	0.172995468	0.07772381	0.105534767	0.117075271	0.209024835	0.062869716	0.121514432	0.106176249
M428T363_pos	1.047998719	0.925378473	0.860055007	1.797406388	0.7886116	0.603017241	0.698637542	0.753479812	0.400287957	0.437086293	0.951727591	1.059511755	1.093386381	1.063534995
M238T55_pos	0.124445952	0.377717016	0.150359451	0.144196996	0.129534453	0.107236622	0.128214992	0.120091541	0.122573583	0.12063582	0.19150943	0.108373421	0.153139949	0.186987714
M791T606_pos	0.043384938	0.00941868	0.00462078	0.022239259	0.01709666	0.010752121	0.012283948	0.011468552	0.023161878	0.034051336	0.008527054	0.037743914	0.009063447	0.031204412
M319T268_pos	0.071480761	0.121551559	0.054324507	0.09006687	0.105798068	0.124958925	0.090052206	0.147355269	0.31498586	0.118315732	0.096441875	0.095508068	0.038582867	0.229387149
M260T157_pos	1.730725535	1.281446273	1.038954008	1.958916675	2.014836712	0.976804166	2.12939774	0.87694577	1.198803325	0.92971063	1.19052043	2.470634846	1.176268162	2.203393577
M995T258_pos	0.076960374	0.045323648	0.07969859	0.133259802	0.091093235	0.108048638	0.09526665	0.080168879	0.144486807	0.138944331	0.066635543	0.086027058	0.105710764	0.095659003
M785T42_pos	0.020349655	0.01436975	0.024214063	0.034822389	0.072126684	0.057597927	0.022135539	0.032404566	0.034200229	0.044150431	0.057764079	0.039605237	0.01699608	0.066253763
M625T653_pos	0.281125388	0.331685105	0.284632314	0.262751291	0.264912877	0.280595333	0.925940475	0.274611053	0.224988465	0.259177478	0.24229518	0.245094797	0.284201809	0.265959826
M199T624_pos	0.023814601	0.299741678	0.057520447	0.0642243	0.081520681	0.03824211	0.337722682	0.051139788	0.087687065	0.07495667	0.115858582	0.029800127	0.119125329	0.041092449
M635T275_pos	0.026166752	0	0.03245365	0.070041986	0.073858356	0.040706267	0.059246816	0.052499761	0.01839277	0.020766819	0.020630856	0.054018229	0.015824358	0.076438432
M792T316_pos	0.019131026	0.055940739	0.12078371	0.135017368	0.139467681	0.068655459	0.074937007	0.202520327	0.000767526	0.003353768	0.113475666	0.011179241	0.097936871	0.008347144
