name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M67T41_pos	0.438980392	0.313777503	0.29291868	0.225305851	0.265986962	0.252196289	0.266116572	0.300956571	0.49506388	0.277458778	0.33325957	0.289130489	0.244150979	0.24875746	0.289798348	0.284528916	0.309723014	0.248489211	0.283167337	0.29415752	0.357492856
M563T41_pos	0.467311676	0.252725167	0.248376057	0.237385737	0.271939238	0.238945186	0.257141703	0.247284443	0.563814807	0.315626129	0.222891937	0.236126635	0.202295517	0.237748947	0.206795295	0.20229905	0.235677827	0.164247447	0.171874278	0.128489713	0.236234477
M245T438_pos	0.11830864	0.104016036	0.091555682	0.094189183	0.223592603	0.177500552	0.203510938	0.271883839	0.456137897	0.255165995	0.189831063	0.281467967	0.208866388	0.251455619	0.312360104	0.157957246	0.167926945	0.377011804	0.101597486	0.2699064	0.094147275
M652T697_pos	0.543331095	0.42513366	0.390550662	0.377963891	0.36568738	0.374915727	0.398154364	0.439099101	0.503295366	0.354948433	0.380777056	0.323663453	0.244623031	0.242618573	0.30828543	0.236346705	0.262061403	0.278924742	0.332112537	0.252131796	0.391227765
M683T370_pos	0.217571881	0.229583625	0.26281255	0.656536686	0.114338355	0.225512971	0.102659383	0.003671985	0.002621727	0	0.010243227	0.005793774	0.001203022	0.006289063	0.001834226	0.003561247	0.00958211	0.010443644	0.088302858	0.005189394	0.132433536
M757T775_pos	0.193779162	0.187076254	0.218720292	0.18268006	0.232615936	0.256443821	0.204263014	0.213375794	0.190662152	0.18532973	0.195954639	0.21235716	0.615484646	0.268719309	0.168300114	0.638686227	0.228275477	0.206296724	0.252761494	0.158107039	0.215756761
M134T50_pos	6.236326656	3.436694363	3.010093167	3.089393182	4.187662579	2.960734313	3.428882673	7.866473404	13.61597935	7.911743907	7.476869323	5.125255258	6.01960621	7.753022577	5.915547068	6.189994406	7.65422395	4.895194687	4.560562359	5.736644234	2.73520785
M350T425_pos	0.270442479	0.269088407	0.284035414	0.289086627	0.269265211	0.265867049	0.271802374	0.257402296	0.23387197	0.23748142	0.253072705	0.261110627	0.260839186	0.283167333	0.253897839	0.277218691	0.278145241	0.270900276	0.255352391	0.276023883	0.265082493
M460T527_pos	0.125890032	0.101732538	0.101897335	0.100479506	0.104335679	0.112855625	0.105302121	0.095863962	0.042030305	0	0.089155059	0.036122593	0.00361794	0.023889403	0.000879353	0.036333874	0.038963819	0.015117576	0.098015215	0.027891899	0.112289339
M461T707_2_pos	15.72281691	15.20859384	15.76106967	16.34747482	17.96100091	18.22450718	14.92228637	7.170855881	6.205840137	0.617836533	13.74862392	8.293665876	1.579212787	3.718647989	1.381684309	6.808434265	7.296024609	5.553989349	10.56803892	7.733929608	15.41381211
M723T747_pos	1.085963983	0.013633022	0.084435267	0.015279717	0.477226622	0.109554012	0.154784649	0.015090962	2.07737028	0.011093472	0.442291104	0.961852886	1.421732458	0.542639772	1.583648096	0.009280118	0.056293645	1.057811112	0.218987202	0.070926335	0.572359987
M805T253_pos	0.050310016	0.074831315	0.086838802	0.13595016	0.037943953	0.054017722	0.073357182	0.203385747	0.071625728	0.074922086	0.217516549	0.277946385	0.131529165	0.271040206	0.20718603	0.079027256	0.135018301	0.069568924	0.062719152	0.201085499	0.070109544
M442T252_pos	0.547546652	0.198807925	0.210612055	0.170554906	0.23583662	0.554815409	0.512668652	0.752556412	0.57910104	1.276958672	0.694713335	0.489868762	1.110262379	1.067602788	1.68114375	0.560712248	0.456911222	0.449437694	0.675884851	0.165978398	0.633528905
M464T403_pos	0.840431911	0.774160042	1.079692911	0.882618469	4.218837169	1.139378504	1.393699834	0.911894765	0	4.497304183	6.458832588	14.20798206	4.810029773	6.082999259	18.34922019	0.763940939	0.562683798	2.161258845	2.520326888	3.622231546	2.267689984
M441T314_pos	22.61895928	15.28382283	10.53608551	5.788274027	2.711434679	20.95607328	14.38287578	6.052010848	7.909361271	3.026922317	7.493203419	5.612481911	4.658063721	7.741459385	3.458849385	6.172917103	5.166712368	7.248921044	1.491601694	5.519475273	3.471743192
M425T646_pos	6.137055817	7.126846857	6.08426892	4.957619109	9.00216313	8.77862873	8.081221497	4.19511768	3.289276305	3.220459294	6.355312594	3.823170493	3.420789329	2.084799448	2.861423182	4.153728056	3.490183407	4.166879252	4.84621778	2.129867696	5.024156947
M509T365_pos	0.539806676	0.974538341	0.874538706	0.408764783	0.831845175	0.779823662	0.913821637	0.517933242	0.388326551	0.340734917	0.391757418	0.379403586	0.330902217	0.243491235	0.307450988	0.372405663	0.381117081	0.458781961	0.362306388	0.469781084	0.38137265
M192T73_pos	0.060094994	0.110365158	0.093365618	0.049578942	0.094408708	0.075168046	0.057164763	0.058852873	0.051227778	0.020161094	0.042641235	0.04351327	0.057483829	0.037938122	0.068691343	0.121226727	0.090615725	0.125506071	0.087254456	0.117589744	0.092509246
M77T83_pos	0.121753912	0.060794313	0.062162809	0.134806608	0.078753318	0.090730212	0.096781538	0.112768994	0.322627219	0.847946381	0.12868098	0.48903718	0.607537773	0.633957036	0.850778772	0.088150869	0.075131922	0.307103442	0.092640655	0.124625509	0.080869071
M152T87_pos	1.942062064	0.859214094	0.612894653	1.867580556	0.124352116	0.108285638	0.082432574	0.752430403	1.570130265	2.02247628	2.113008269	2.627384628	1.295286698	2.952107824	1.600483762	0.388158485	1.005895466	1.667099852	0.887751576	0.703291133	1.609596042
M245T246_pos	1.798500886	1.59491616	1.931965073	1.402372398	1.367285543	1.652737272	1.553366488	2.523795993	1.855010757	1.617017909	5.032758056	5.924904984	2.054525277	4.122262453	2.027102258	2.021379435	1.482742796	2.437145661	3.298473436	1.48403613	3.434671343
M590T290_pos	1.571671926	0.269404988	1.485343702	2.068147703	0.935763189	0.556800182	3.20875068	1.780672463	2.292559658	1.441757625	1.875438844	2.731219956	2.589972327	1.969819711	1.826985696	2.976978241	2.502246773	3.135740629	0.271552716	2.910877022	0.272936491
M271T402_pos	0.118760021	0.13217087	0.123203979	0.132661938	0.231971985	0.253650645	0.278330177	0.417810356	0.354946529	0.199549151	0.185127793	0.546487736	0.16776038	0.279884838	0.211796435	0.22456154	0.310617384	0.508192608	0.139098505	0.399245803	0.116023213
M603T761_pos	0.286909553	0.062799625	0.039676347	0.031553244	0.384112388	0.012314391	0.047214169	0.018299803	0.792564637	0.080796121	0.049340905	0.074124864	0.449915372	0.392426187	0.326911139	0	0.008967597	0.121315677	0.503668911	0.052767645	0.314086143
M105T425_pos	0.432403344	0.410797096	0.414234801	0.385355701	0.391764186	0.406169303	0.408023216	0.408881027	0.446458981	0.395972107	0.409378525	0.397516984	0.394961825	0.406591858	0.408052174	0.391671094	0.413926573	0.393637725	0.381893737	0.405818594	0.411221379
M160T166_pos	0.321214489	0.307021	0.282860299	0.209241407	0.464487569	0.259871832	0.491826929	0.601730235	0.384601514	0.171862115	0.485714152	0.651814729	0.096360645	0.423075355	0.164740742	0.841747885	0.692434763	0.730801611	0.543913179	0.331675075	0.49137487
M414T615_pos	2.160998213	1.00859236	1.042217784	0.970163898	1.008540955	0.984699348	1.022167202	0.959015642	2.750669849	1.432783152	0.973317703	0.882638648	0.982691232	1.143830869	0.940943247	0.900358203	0.930847854	0.890909739	0.788344454	0.859713257	0.930590845
M595T453_pos	0.108462117	0.404025649	0.085238363	0.112082537	0.024669323	0.037643635	0.124556604	0.232888726	0.205356201	0.108217488	0.157863767	0.165666834	0.114338949	0.237172328	0.235985531	0.125830623	0.231603458	0.18963841	0.114832324	0.161060246	0.291558023
M685T744_pos	7.045050587	5.981292797	5.84963039	6.916741351	5.333998666	9.515911009	5.659645625	6.719524474	15.34457158	8.527690001	5.192164752	9.286517148	5.388127525	7.224234929	6.876148893	5.707935339	6.696471881	4.291795017	9.572917366	8.569412366	6.13447346
M205T609_pos	1.498619113	1.038547333	0.765388425	0.896163957	0.819247603	0.800396071	0.859213313	0.759184631	2.194391543	1.090640986	0.759733365	0.896185917	0.745121055	0.764761754	1.244276105	1.108434198	1.132498098	0.884741481	0.901544967	1.133444308	0.846366721
M290T185_pos	0.16669228	0.187724522	0.214351012	0.120077296	0.177370685	0.16178192	0.190175065	0.232486847	0.125172098	0.283666645	0.290483248	0.290843758	0.329673052	0.335863452	0.292042351	0.168778713	0.114112112	0.144410171	0.268228804	0.114400868	0.264765401
M647T553_pos	0.026226165	0.051656734	0.042000442	0.041342247	0.023430782	0.025857505	0.042806234	0.114519484	0.255158045	0.69717814	0.221064234	0.130985366	1.371272748	0.583466922	2.249830797	0.322617064	0.33682751	0.391285163	0.054543878	0.038216165	0.03285962
M384T266_pos	0.326045909	0.288537595	0.359792043	0.239018209	0.370166143	0.198486283	0.237461948	0.176784837	0.148752582	0.047242303	0.099641992	0.143951644	0.060477392	0.080755434	0.098559364	0.1651982	0.12834093	0.129253199	0.143002933	0.077932578	0.240940137
M618T278_pos	0.020189799	0.046904261	0.039879271	0.047328354	0.019926372	0.034366988	0.034900667	0.108469048	0.025403805	0.110994984	0.090319822	0.057310211	0.120278768	0.138312674	0.152597511	0.02520469	0.050803904	0.097219397	0.037013078	0.093375827	0.059866372
M59T40_pos	0.418965558	0.153928053	0.148041728	0.170752785	0.136868346	0.177731312	0.164967005	0.107302461	0.637486593	0.245976116	0.144812681	0.152202668	0.152351564	0.126444857	0.144104182	0.129123577	0.140983102	0.150575605	0.116063462	0.158376114	0.147226278
M487T706_pos	1.107885581	0.63787165	1.523178915	1.073645232	1.043970047	1.2425186	1.00768425	0.540311439	0.575255326	0.110761628	0.981037635	0.515662486	0.080630911	0.75443154	0.161660975	0.384052923	0.40464143	0.348439472	0.675582112	0.361751375	1.030115414
M432T492_pos	0.653745131	0.35931338	0.407648018	0.368453159	0.399907666	0.429263459	0.408165096	0.409026617	0.812255994	0.488208968	0.419918481	0.412747665	0.59609304	0.418492546	0.403111067	0.79303353	0.361909119	0.378096798	0.438810896	0.35282197	0.423814263
M148T255_pos	0.14848009	0.105131531	0.06320548	0.007092672	0.021317459	0.026083827	0.039591893	0.103023946	0.130871207	0.190235234	0.105201829	0.100791988	0.163694882	0.118860192	0.098490221	0.229917526	0.308778795	0.123194749	0.022864995	0.126836364	0
M705T350_pos	0.512537359	0.212502131	0.208070256	0.337561067	0.097936902	0.139261555	0.230425017	0.633099562	0.977372358	0.56952146	0.32056605	0.171713969	0.60645893	0.368834885	0.235574622	0.402490756	0.713541011	0.435007682	0.45585899	0.389222257	0.367349484
M283T624_pos	1.489540797	3.074970268	2.830942208	2.100611253	2.543527631	1.959204794	3.32823524	1.106101124	0.599526482	0.264597135	3.937955983	4.648215827	0.853859254	2.389765089	0.908475366	5.41764714	4.371330971	7.663226072	1.680783496	7.901396931	1.540119786
M426T229_pos	0.394886779	0.421490978	0.407865069	0.437885343	0.323299011	0.342534802	0.365770203	0.523590238	0.447194447	0.297592444	0.344571907	0.384858532	0.429415773	0.434785282	0.398811141	0.344367253	0.425839776	0.594335834	0.361683762	0.395169476	0.321029527
M631T654_pos	0.196792215	0.095852367	0.0814792	0.085705761	0.096029311	0.078010206	0.089700319	0.089051456	0.16114488	0.106339087	0.099318918	0.085483021	0.352846415	0.291217067	0.405151038	0.092168197	0.092300788	0.088150689	0.068884938	0.097753445	0.088559456
M497T696_pos	0.123514138	0.418045638	0.449074778	0.286601372	0.373262133	0.838495003	0.461567816	0.09514069	0.157769715	0.063899346	0.38696692	0.213147447	0.231703526	0.161361839	0.053702434	0.0750995	0.144544165	0.120685963	0.216017252	0.245564548	0.189663956
M764T740_pos	0.198176047	0.23771044	0.190278896	0.252228686	0.137598199	0.519666538	0.230906143	0.290797785	0.989613801	0.56594581	0.115652599	0.394083209	0.272151238	1.224305327	0.332487044	0.340851184	0.389347455	0.247617381	0.47012301	0.312313054	0.165097895
M259T438_pos	0.072078981	0.051336687	0.043559035	0.049966865	0.1084714	0.084570647	0.100575296	0.12400641	0.205389767	0.11538135	0.089158507	0.130969263	0.090074328	0.114544692	0.146060558	0.076516176	0.08601538	0.16991813	0.051446332	0.131561696	0.040337887
M210T158_pos	0.188065683	0.270534	0.294717763	0.170817182	0.317169333	0.341003695	0.278188523	0.083469405	0.043802528	0.05219825	0.045178914	0.088070434	0.017412011	0.039052699	0.020679108	0.072155004	0.089468934	0.116752486	0.170004982	0.049619607	0.216027069
M686T54_pos	0.033006019	0.113127069	0.126520912	0.078592906	0.092100299	0.075758488	0.103189844	0.16547449	0.119566226	0.03170691	0.144606962	0.033217446	0.070348735	0.048186799	0.056623614	0.085728562	0.048122086	0.039286613	0.043649705	0.074172401	0.086362519
M468T451_pos	1.76622429	1.399147644	1.601995151	1.554457263	1.58517754	1.773150471	1.818860101	0.699290851	0.584246173	0.113004557	1.091993601	0.832900905	0.369116422	0.582162784	0.389368584	0.405410516	0.565373932	0.686745506	1.104634421	0.506134705	1.319793478
M548T478_pos	0.010026316	0.002707957	0.020607991	0.000866614	0.028156567	0.005256098	0.016089102	0.273113103	0.172765215	0.120838052	0.295056026	0.474798971	0.23015736	0.362209339	0.343027505	0	0.008750801	0.043439386	0.112415586	0.125377216	0.133902113
M366T95_pos	2.1897043	2.086583592	2.179053224	1.751987435	2.390265783	2.322924879	2.198318055	1.046797924	1.443315916	1.351020883	0.875470305	1.151063528	0.94022378	0.750254789	0.9080658	1.242169251	1.166427171	1.028436984	1.209277964	1.041317978	1.547175169
M744T328_pos	0.030932189	0.007456294	0.002458823	0.042935197	0.004078085	0	0.000836292	0.078753858	0.112367627	0.085191441	0.086205173	0.054961129	0.111326246	0.115197891	0.067450096	0.016013787	0.029992256	0.069113459	0.012600238	0.135776055	0.014300347
M103T42_pos	0.691219608	0.388808729	0.338444175	0.205472928	0.162643736	0.084058419	0.24656023	0.723611197	1.997453569	1.504853346	0.457627374	0.956605043	0.832688725	0.846535814	1.253561752	0.454175241	0.589392153	4.544944079	0.807334195	0.922595848	0.632899765
M614T452_pos	0.237641639	0.246359944	0.346102577	0.520628043	2.047615215	0.3134732	0.309289049	0.189583117	0.060389675	0.116304636	0.213515938	0.212639606	0.212676516	0.022410948	0.054289403	0.017425726	0.116186315	0.02461149	0.087246398	0.37091974	0.141886859
M505T492_pos	0.06099879	0.035265244	0.042897548	0.047327532	0.051499043	0.045230007	0.045111858	0.040654354	0.053561608	0.03801397	0.048363983	0.045105157	0.103815733	0.04993434	0.038194007	0.19324994	0.045721578	0.050970136	0.066271241	0.042645622	0.054736792
M198T369_pos	0.144483089	0.035435079	0.048375235	0.059157759	0.036628961	0.036470203	0.030268827	0.079018828	0.296599009	0.121415275	0.093209644	0.066179739	0.097823906	0.090581833	0.067141437	0.094617854	0.0707462	0.064598794	0.05033746	0.088985452	0.110545994
M252T631_pos	0.136091819	0.061263608	0.06451865	0.068906094	0.060076467	0.068950786	0.052642275	0.072464747	0.208212361	0.117351064	0.068379321	0.057052047	0.077020656	0.072817907	0.076228533	0.070169747	0.064000904	0.072980321	0.053508935	0.0697402	0.070095906
M218T44_pos	0.724909899	0.682655615	0.712047286	0.511040222	0.837267632	0.755280647	0.750433109	0.614905456	0.576192221	0.328921516	0.542739491	0.461373391	0.231847126	0.484628807	0.289171856	0.388742908	0.279910291	0.362745296	0.352071379	0.382034895	0.740453477
M233T198_pos	0.322934484	0.286473477	0.321988044	0.358616202	0.21584778	0.235138449	0.266891163	0.593685389	0.565975529	0.756235307	0.693615037	0.762871324	0.473736767	0.66033965	0.436383356	0.368260897	0.250844712	0.351450428	0.579478981	0.341843633	0.626663058
M436T345_pos	0.3706217	0.473773466	0.491171919	0.491053975	0.557220266	0.634300096	0.526238529	0.296942496	0.152587901	0.159067022	0.23860769	0.198342449	0.124448446	0.154496436	0.127073357	0.229697501	0.295941374	0.257905219	0.247696155	0.306615728	0.342729347
M505T325_pos	0.076098408	0.088578124	0.091191708	0.086738465	0.110308096	0.128357154	0.105873639	0.05981051	0.03101053	0.05299031	0.09602436	0.039489283	0.044596051	0.038261366	0.033503846	0.065895111	0.068133449	0.043787233	0.073888664	0.031752672	0.094618144
M354T41_pos	0.181740293	0.117274175	0.149356759	0.098198251	0.142875133	0.122028121	0.140345936	0.155542369	0.254571653	0.14424327	0.133962811	0.152737893	0.119821235	0.109857829	0.126873332	0.17742546	0.167797748	0.125860454	0.159702257	0.097880484	0.170816361
M909T248_pos	0.327035152	0.359256908	0.361869596	0.656187291	0.24910892	0.31296239	0.387253543	0.641537693	0.304076925	0.407318365	0.537069441	0.384658152	0.682760639	0.49902312	0.752643858	0.367162373	0.535753338	0.483577139	0.34868961	0.504384881	0.352493608
M504T587_pos	0.126162724	0.079550847	0.095934286	0.094160376	0.078218621	0.077266523	0.092133845	0.513399805	0.340103256	0.719380804	0.350183958	0.623066386	0.473426727	1.167214531	0.495650961	0.103100462	0.106475569	0.455968087	0.077344066	1.633278492	0.099399533
M390T682_pos	2.174675415	0.703091962	0.77073657	1.958386853	0.901430543	0.168589094	0.461523834	1.401370775	3.180872266	0.334354566	2.177707057	2.015882437	5.300876453	1.207859789	3.021428134	4.59576943	0.588334695	0.9365095	2.87650401	21.3210187	8.389865651
M250T315_pos	0	0.00098279	0.001420747	0	0.090500884	0.000856875	0.000908373	0.035117006	0.101068509	0.13648541	0.118455229	0.143584539	0.098165662	0.093996035	0.180448656	0.010714979	0.008591293	0.10524774	0.01971038	0.102256773	0.015514528
M149T775_pos	4.082558604	2.000487785	2.115963458	1.994210181	1.971743839	2.482323932	2.590148158	2.189308588	5.426072528	2.768624558	2.211081772	2.182960127	2.101789256	3.364841751	2.09248973	1.988471095	2.302237162	2.244104266	1.906270196	2.221411722	2.327242384
M379T85_pos	0.072712474	0.105337718	0.080686923	0.04277814	0.064288036	0.091441993	0.042081318	0.055392022	0.106933591	0.056442015	0.377172399	0.337140985	0.087547204	0.314716117	0.161047718	0.195265142	0.184234898	0.311330642	0.031640362	0.066417596	0.083237977
M247T83_pos	1.66932827	2.247062753	2.213793843	1.560017077	1.51963722	1.603275601	1.425757549	6.362241799	9.32390486	2.390892037	4.91974943	2.419508685	1.500368316	2.98969535	2.011401251	8.178584082	6.588374409	2.326556454	7.25809039	3.144168734	6.121880119
M716T266_pos	0.077960114	0.127033116	0.174635578	0.141625946	0.143920777	0.12198143	0.09312704	0.223742302	0.085235584	0.043897489	0.16669648	0.121411368	0.026330732	0.135945305	0.044006137	0.150449395	0.06008371	0.089980202	0.016460523	0.056883277	0.035898671
M440T78_pos	0.06215488	0.037002366	0.042459548	0.069077241	0.052428602	0.084629502	0.047393978	0.04634114	0.034474828	0.081546777	0.15724364	0.027883108	0.820324116	0.136938286	0.359290921	0.042908768	0.048973089	0.039603299	0.187443747	0.273769213	0.127136055
